ID|Language|label|definition|description|collection|parent|successor|predecessor|registry|register|ReferenceSource|ReferenceLink|governance-level-item|LegislationURI|LegislationLabel|EIONETURI|EIONETLabel|status
http://inspire.ec.europa.eu/metadata-codelist/OnLineDescriptionCode/accessPoint|es|access point|An internet address containing a detailed description of a spatial data service, including a list of end points to allow its execution.||http://inspire.ec.europa.eu/metadata-codelist/OnLineDescriptionCode||||||||http://inspire.ec.europa.eu/registry/governance-level/eu-technical|||||http://inspire.ec.europa.eu/registry/status/valid
http://inspire.ec.europa.eu/metadata-codelist/OnLineDescriptionCode/endPoint|es|end point|The internet address used to directly call an operation provided by a spatial data service.||http://inspire.ec.europa.eu/metadata-codelist/OnLineDescriptionCode||||||||http://inspire.ec.europa.eu/registry/governance-level/eu-technical|||||http://inspire.ec.europa.eu/registry/status/valid
